Stage Name,Full Name,Date of Birth,Group,Debut,Company,Country,Height,Weight,Birthplace,Gender,Debut Age,BMI,Debut Year,Current Year,Career Length
Nayoung,Im Nayoung,1995-12-18,Pristin,2017-03-21,Pledis,South Korea,171.0,51.0,Chungcheongham,F,21,17.441263978660103,2017,2024,7
Nayu,Kim Yewon,2002-07-23,ILY:1,2022-04-04,FC ENM,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2022,2024,2
Nayun,Kim Nayun,1998-07-31,MOMOLAND,2016-11-09,Double Kick,South Korea,167.0,48.0,Seoul,F,18,17.21108680841909,2016,2024,8
NC.A,Im Soeun,1996-10-07,UNI.T,2018-05-18,Unit Culture,South Korea,170.0,57.0,Osan,F,22,19.723183391003463,2018,2024,6
New,Choi Chanhee,1998-04-26,The Boyz,2017-12-31,Cre.Ker,South Korea,175.0,51.0,Jeonju,M,20,16.653061224489797,2017,2024,7
New Sun,Choi Yoonsun,1997-06-19,Sonamoo,2014-12-29,TS,South Korea,172.0,57.0,Unknown,F,18,19.2671714440238,2014,2024,10
Nichkhun,Nichkhun Horvejkul,1988-06-24,2PM,2008-07-04,JYP,Thailand,180.0,64.0,California,M,20,19.753086419753085,2008,2024,16
Nicole,Nicole Jung,1991-10-07,KARA,2007-03-29,DSP,South Korea,170.0,57.0,Los Angeles,F,15,19.723183391003463,2007,2024,17
Niel,Ahn Daniel,1994-08-16,Teen Top,2010-07-09,TOP Media,South Korea,170.0,57.0,Anyang,M,16,19.723183391003463,2010,2024,14
Ni-Ki,Nishimura Riki,2005-12-09,ENHYPEN,2020-11-30,Be:lift,Japan,170.0,57.0,Unknown,M,15,19.723183391003463,2020,2024,4
Nina,Nina Nadia Mateer,2003-03-15,IRRIS,2022-07-06,Mellow,Australia,174.0,51.0,Brisbane,F,19,16.84502576298058,2022,2024,2
Nine,Jung Wookjin,1999-12-13,OnlyOneOf,2019-05-28,RSVP,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2019,2024,5
Ningning,Ning Yizhuo,2002-10-23,aespa,2020-11-17,SM,China,165.0,43.0,Harbin,F,18,15.794306703397615,2020,2024,4
Noah,Hwang Seundae,1998-03-18,CHECKMATE,2012-06-19,Yedang,South Korea,170.0,57.0,Unknown,M,14,19.723183391003463,2012,2024,12
Noeul,No Eul,1989-05-10,Rainbow,2009-11-12,DSP,South Korea,164.0,44.0,Jeonju,F,21,16.359309934562763,2009,2024,15
Nova,Maria Pavlovna Emelyanova,2002-10-10,X:IN,2023-04-11,Escrow,Russia,170.0,57.0,Moscow,F,21,19.723183391003463,2023,2024,1
O.V,Kim Sanchan,1999-01-03,D-CRUNCH,2018-08-06,All-S,South Korea,170.0,57.0,Unknown,M,20,19.723183391003463,2018,2024,6
Olivia Hye,Son Hyeju,2001-11-13,LOONA,2018-08-20,Blockberry,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2018,2024,6
Onda,Jo Selim,2000-05-18,Everglow,2019-03-18,Yuehua,South Korea,170.0,57.0,Unknown,F,19,19.723183391003463,2019,2024,5
Onejunn,Jo Wonjun,1988-11-22,Boys Republic,2013-06-03,Happy Tribe| Universal,South Korea,179.0,61.0,Changwon,M,25,19.038107424861895,2013,2024,11
Onew,Lee Jinki,1989-12-14,SHINee,2008-05-25,SM,South Korea,177.0,61.0,Gwangmyeong,M,18,19.4707778735357,2008,2024,16
P.O,Pyo Jihoon,1993-02-02,Block B,2011-04-15,KQ,South Korea,181.0,64.0,Seoul,M,18,19.53542321662953,2011,2024,13
Park Kyung,Park Kyung,1992-07-08,Block B,2011-04-15,KQ,South Korea,176.0,56.0,Seoul,M,19,18.078512396694215,2011,2024,13
Peniel,Shin Donggeun,1993-03-10,BtoB,2012-03-21,Cube,South Korea,175.0,63.0,Chicago,M,19,20.571428571428573,2012,2024,12
Prince,Pasidh Vataniyapromote,2003-01-10,Ghost9,2020-09-23,Maroo,Thailand,170.0,57.0,Unknown,M,18,19.723183391003463,2020,2024,4
Q,Ji Changmin,1998-11-05,The Boyz,2017-12-31,Cre.Ker,South Korea,175.0,56.0,Unknown,M,19,18.285714285714285,2017,2024,7
Qri,Lee Jihyun,1986-12-12,T-ara,2009-07-29,MBK,South Korea,162.0,44.0,Goyang,F,23,16.76573693034598,2009,2024,15
ra.L,Yi Taehyun,2003-09-29,TRENDZ,2022-01-05,Interpark,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2022,2024,2
Rachel,Sung Nayeon,2000-08-28,APRIL,2015-08-24,DSP,South Korea,170.0,57.0,Unknown,F,15,19.723183391003463,2015,2024,9
Raina,Oh Hyerin,1989-05-07,After School,2009-01-15,Pledis,South Korea,170.0,57.0,Ulsan,F,20,19.723183391003463,2009,2024,15
Rainie,Chu Chingyu,2000-11-16,bugAboo,2021-10-25,A team,Taiwan,170.0,57.0,Unknown,F,21,19.723183391003463,2021,2024,3
Rakwon,Seok Rakwon,2003-11-14,ATBO,2022-07-27,IST,South Korea,172.0,57.0,Seoul,M,19,19.2671714440238,2022,2024,2
Rano,Byun Yongseop,1998-12-10,E'LAST,2020-06-09,E Entertainment,South Korea,175.0,60.0,Unknown,M,21,19.591836734693878,2020,2024,4
Raon,Lee Seoyoung,2000-01-21,ANS,2019-09-16,ANS,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2019,2024,5
Raots,Ren Yuchen,2000-03-01,JWiiver,2022-02-17,JTG,China,170.0,57.0,Unknown,M,22,19.723183391003463,2022,2024,2
Ravi,Kim Wonsik,1993-02-15,VIXX,2012-05-24,Jellyfish,South Korea,183.0,65.0,Seoul,M,19,19.409358296754156,2012,2024,12
Ravn,Kim Yoongjo,1995-09-02,Oneus,2019-01-09,RBW,South Korea,170.0,57.0,Unknown,M,23,19.723183391003463,2019,2024,5
Rayeon,Lee Rayeon,2001-11-24,FANATICS,2019-08-06,FENT,South Korea,167.0,45.0,Gwangju,F,18,16.1353938828929,2019,2024,5
Red,Lee Heejin,1991-07-10,Pungdeng-E,2013-12-11,DOMA,South Korea,163.0,57.0,Daegu,F,22,21.453573713726524,2013,2024,11
Rei,Naoi Rei,2004-02-03,IVE,2021-12-01,Starship,Japan,169.0,47.0,Unknown,F,18,16.45600644235146,2021,2024,3
Remi,Katsuno Rise,2001-04-26,Cherry Bullet,2019-01-21,FNC,Japan,170.0,57.0,Unknown,F,18,19.723183391003463,2019,2024,5
Ren,Choi Minki,1995-11-03,NU'EST,2012-03-15,Pledis,South Korea,170.0,57.0,Busan,M,16,19.723183391003463,2012,2024,12
Rena,Kang Yebin,1998-10-19,Hinapia,2019-11-03,Alseulbit,South Korea,162.0,49.0,Unknown,F,21,18.670934308794386,2019,2024,5
Renjun,Hwang Renjun,2000-03-23,NCT,2016-04-09,SM,China,170.0,57.0,Jilin,M,16,19.723183391003463,2016,2024,8
Ria,Kuwayama Ria,1998-02-03,BOTOPASS,2020-08-26,WKS ENE,Japan,170.0,57.0,Unknown,F,23,19.723183391003463,2020,2024,4
Ricky,Yoo Changhyun,1995-02-27,Teen Top,2010-07-09,TOP Media,South Korea,170.0,57.0,Seoul,M,15,19.723183391003463,2010,2024,14
Rie,Lee Seungho,1996-11-06,OnlyOneOf,2019-05-28,RSVP,South Korea,170.0,57.0,Unknown,M,23,19.723183391003463,2019,2024,5
Rihan,Choi Yeonsik,1998-05-22,JWiiver,2022-02-17,JTG,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2022,2024,2
Riho,Jin Seungwook,1998-03-01,VARSITY,2017-01-05,GKC,South Korea,178.0,59.0,Incheon,M,19,18.621386188612547,2017,2024,7
Riina,Lee Seunghyeon,2001-02-21,H1-KEY,2022-01-05,GLG,South Korea,172.0,55.0,Unknown,F,21,18.591130340724717,2022,2024,2
Rina,Kang Soeun,2001-09-27,Weki Meki,2017-08-08,Fantagio,South Korea,170.0,57.0,Unknown,F,16,19.723183391003463,2017,2024,7
Rinji,Hwang Rinji,2006-05-05,Pixy,2021-02-24,ALLART,South Korea,169.0,57.0,Unknown,F,15,19.95728440880922,2021,2024,3
Rio,Son Gwanghyuk,1999-07-16,14U,2017-04-17,BG,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2017,2024,7
Ririka,Kishida Ririka,2002-07-02,ILY:1,2022-04-04,FC ENM,Japan,162.0,57.0,Unknown,F,20,21.719250114311837,2022,2024,2
Riwon,Kim Riwon,2007-01-11,CLASS:y,2022-05-05,Universal,South Korea,156.0,57.0,Unknown,F,15,23.422090729783037,2022,2024,2
RM,Kim Namjoon,1994-09-12,BTS,2013-06-13,Big Hit,South Korea,181.0,67.0,Ilsan,M,19,20.45114617990904,2013,2024,11
Roa,Kim Minkyung,1997-07-29,Hinapia,2019-11-03,Alseulbit,South Korea,172.0,49.0,Unknown,F,22,16.563007030827475,2019,2024,5
Rocky,Park Minhyuk,1999-02-25,ASTRO,2016-02-23,Fantagio,South Korea,170.0,57.0,Jinju,M,17,19.723183391003463,2016,2024,8
Roda,Shin Joongmin,1998-09-19,MONT,2014-05-14,Starship,South Korea,179.0,60.0,Unknown,M,16,18.726007303142847,2014,2024,10
Roel,Kim Sunho,1997-02-13,ARGON,2019-03-11,MSH,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2019,2024,5
Rokhyun,Kim Rokhyun,1991-02-10,100%,2012-09-18,TOP Media,South Korea,170.0,57.0,Suncheon,M,22,19.723183391003463,2012,2024,12
Romin,Choi Youngmin,2001-04-24,E'LAST,2020-06-09,E Entertainment,South Korea,179.0,58.0,Unknown,M,19,18.101807059704754,2020,2024,4
Ron,Cheon Byeonghwa,1991-01-22,Bigflo,2014-07-19,HO,South Korea,183.0,62.0,Unknown,M,23,18.513541759980885,2014,2024,10
Rona,Chang Ching,2002-06-05,ILY:1,2022-04-04,FC ENM,Taiwan,165.0,57.0,Taipei,F,20,20.936639118457304,2022,2024,2
Rosé,Roseanne Park,1997-02-11,BLACKPINK,2016-08-08,YG,South Korea,167.0,57.0,Auckland,F,19,20.43816558499767,2016,2024,8
Roshin,Bae Sijun,2001-04-13,JWiiver,2022-02-17,JTG,South Korea,170.0,57.0,Daegu,M,21,19.723183391003463,2022,2024,2
Rowoon,Kim Seokwoo,1996-08-07,SF9,2016-10-05,FNC,South Korea,170.0,57.0,Unknown,M,20,19.723183391003463,2016,2024,8
Royeon,Jeon Hyunjoo,1998-02-20,ANS,2019-09-16,ANS,South Korea,170.0,57.0,Unknown,F,22,19.723183391003463,2019,2024,5
Rubin,Lee Haejoon,1995-08-16,1TEAM,2019-03-27,LiveWorks,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2019,2024,5
Ruby,Heo Jiwon,2002-08-21,PRIMROSE,2023-03-13,AO,South Korea,170.0,57.0,Unknown,F,21,19.723183391003463,2023,2024,1
Rui,Jang Rui,2000-03-07,7 O'clock,2014-08-26,Jungle,South Korea,178.0,63.0,Seoul,M,14,19.883853048857468,2014,2024,10
Rui,Watanabe Rui,1994-10-08,H.U.B,2017-02-09,New Planet,Japan,170.0,57.0,Unknown,F,22,19.723183391003463,2017,2024,7
Ryeowook,Kim Ryeowook,1987-06-21,Super Junior,2005-11-06,SM,South Korea,175.0,58.0,Incheon,M,18,18.93877551020408,2005,2024,19
Ryujei,Chae Hocheol,1997-11-08,JWiiver,2022-02-17,JTG,South Korea,175.0,54.0,Incheon,M,24,17.632653061224488,2022,2024,2
Ryujin,Shin Ryujin,2001-04-17,ITZY,2019-02-12,JYP,South Korea,170.0,57.0,Seoul,F,18,19.723183391003463,2019,2024,5
S.Coups,Choi Seungcheol,1995-08-08,Seventeen,2015-05-26,Pledis,South Korea,177.0,63.0,Daegu,M,20,20.109164033323754,2015,2024,9
Saebom,Kim Seyoung,1995-01-13,Favorite,2017-07-05,Astory,South Korea,170.0,57.0,Gwacheon,F,22,19.723183391003463,2017,2024,7
Saebom,Kim Saerok,1997-01-30,NATURE,2018-08-03,n.CH,South Korea,170.0,57.0,Unknown,F,22,19.723183391003463,2018,2024,6
Saebyeok,Shim Jaeyoung,1996-11-09,Ho1iday,2013-04-26,LOEN,South Korea,170.0,57.0,Unknown,F,16,19.723183391003463,2013,2024,11
Saebyeol,Han Saebyeol,1996-05-23,Matilda,2016-03-18,Box,South Korea,170.0,168.0,Unknown,F,20,58.131487889273366,2016,2024,8
Saena,Jung Sehyun,2004-03-12,FIFTY FIFTY,2022-11-18,ATTRAKT,South Korea,160.0,42.0,Busan,F,19,16.406249999999996,2022,2024,2
Saerom,Lee Saerom,1997-01-07,fromis_9,2018-01-24,Off The Record,South Korea,170.0,57.0,Gangwon,F,21,19.723183391003463,2018,2024,6
Sakang,Jeon Sakang,2002-10-26,TheEastLight,2018-11-15,Stardium,South Korea,170.0,57.0,Unknown,M,16,19.723183391003463,2018,2024,6
Sakura,Miyawaki Sakura,1998-03-19,LE SSERAFIM,2022-05-02,Source,Japan,170.0,57.0,Kagoshima,F,24,19.723183391003463,2022,2024,2
Sally,Liu Xiening,1996-10-23,Gugudan,2016-06-28,Jellyfish,China,170.0,57.0,Guangdong,F,20,19.723183391003463,2016,2024,8
San,Choi San,1999-07-10,ATEEZ,2018-10-24,KQ,South Korea,173.0,57.0,Unknown,M,19,19.045073340238563,2018,2024,6
Sana,Minatozaki Sana,1996-12-29,Twice,2015-10-20,JYP,Japan,168.0,57.0,Osaka,F,19,20.19557823129252,2015,2024,9
Sandeul,Lee Junghwan,1992-03-20,B1A4,2010-04-19,WM,South Korea,178.0,62.0,Busan,M,18,19.568236333796236,2010,2024,14
Sangah,Yoo Sangah,2002-09-04,LIGHTSUM,2021-06-10,Cube,South Korea,168.0,57.0,Incheon,F,19,20.19557823129252,2021,2024,3
Sangdo,Yoo Sangdo,1993-03-02,Topp Dogg,2020-04-01,n.CH,South Korea,170.0,57.0,Incheon,M,27,19.723183391003463,2020,2024,4
Sangho,Jo Sangho,1995-02-10,SNUPER,2015-11-16,Widmay,South Korea,170.0,57.0,Changwon,M,21,19.723183391003463,2015,2024,9
Sangil,Shim Sangil,1993-05-01,SNUPER,2015-11-16,Widmay,South Korea,170.0,57.0,Seoul,M,23,19.723183391003463,2015,2024,9
Sangmin,Kim Sangmin,1992-07-07,CROSS GENE,2012-07-08,Amuse,South Korea,178.0,67.0,Jinju,M,20,21.146319909102385,2012,2024,12
Sangwoo,Kim Sangwoo,2002-09-03,JUST B,2021-06-30,Bluedot,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2021,2024,3
Sangyeon,Lee Sangyeon,1996-11-04,The Boyz,2017-12-31,Cre.Ker,South Korea,176.0,61.0,Unknown,M,21,19.692665289256198,2017,2024,7
Sanha,Yoon Sanha,2000-03-21,ASTRO,2016-02-23,Fantagio,South Korea,170.0,57.0,Seoul,M,16,19.723183391003463,2016,2024,8
Sea,Kim Sujeong,1999-12-05,Highteen,2016-10-14,Elijah,South Korea,170.0,57.0,Unknown,F,17,19.723183391003463,2016,2024,8
Sebin,Jang Sebin,1996-04-24,SNUPER,2015-11-16,Widmay,South Korea,170.0,57.0,Pocheon,M,20,19.723183391003463,2015,2024,9
Seea,Kang Eunyoung,1994-08-21,Pink Fantasy,2018-10-28,My Doll,South Korea,160.0,43.0,Unknown,F,24,16.796874999999996,2018,2024,6
Seeun,Yoon Seeun,2003-06-14,STAYC,2020-11-12,Hi-Up,South Korea,167.0,49.0,Pyeongtaek,F,17,17.569651116927822,2020,2024,4
Seeun,Park Seeun,2005-08-17,xikers,2023-03-30,KQ,South Korea,180.0,57.0,Daegu,M,18,17.59259259259259,2023,2024,1
Segye,Shin Segye,1998-08-19,AREAL,2020-08-21,JZ Factory,South Korea,170.0,57.0,Unknown,F,22,19.723183391003463,2020,2024,4
Sehun,Oh Sehun,1994-04-12,EXO,2012-04-08,SM,South Korea,181.0,63.0,Seoul,M,18,19.230182228869694,2012,2024,12
Sehyung,Kang Sehyung,1998-12-13,Berry Good,2014-05-21,Asia Bridge,South Korea,169.0,57.0,Unknown,F,15,19.95728440880922,2014,2024,10
Sei,Lee Seojung,2000-01-07,Weki Meki,2017-08-08,Fantagio,South Korea,170.0,57.0,Unknown,F,18,19.723183391003463,2017,2024,7
Sejeong,Kim Sejeong,1996-08-28,Gugudan,2016-06-28,Jellyfish,South Korea,164.0,48.0,Unknown,F,20,17.846519928613922,2016,2024,8
Sejin,Lee Sejin,1999-07-22,14U,2017-04-17,BG,South Korea,170.0,57.0,Unknown,M,18,19.723183391003463,2017,2024,7
Sejun,Lim Sejun,1996-05-04,VICTON,2016-11-09,Plan A,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2016,2024,8
Seline,Jung Yeonjeong,2000-06-20,Cignature,2020-02-04,C9,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2020,2024,4
Semi,Gu Semi,2002-04-10,Cignature,2020-02-04,C9,South Korea,166.0,46.0,Unknown,F,18,16.693279140659023,2020,2024,4
Semmi,Oh Heesun,1995-10-22,Matilda,2016-03-18,Box,South Korea,170.0,165.0,Unknown,F,20,57.09342560553634,2016,2024,8
Seoham,Park Seoham,1993-10-28,KNK,2016-03-03,YNB,South Korea,190.0,70.0,Unknown,M,22,19.390581717451525,2016,2024,8
Seoho,Lee Seoho,1996-06-07,Oneus,2019-01-09,RBW,South Korea,170.0,57.0,Unknown,M,23,19.723183391003463,2019,2024,5
Seohyun,Seo Joohyun,1991-06-28,SNSD,2021-08-04,Good Luck,South Korea,168.0,48.0,Seoul,F,30,17.006802721088437,2021,2024,3
Seoi,Lee Yejin,2000-02-12,H1-KEY,2022-01-05,GLG,South Korea,169.0,57.0,Unknown,F,22,19.95728440880922,2022,2024,2
Seokcheol,Lee Seokchul,2000-01-11,TheEastLight,2018-11-15,Stardium,South Korea,170.0,170.0,Unknown,M,19,58.82352941176471,2018,2024,6
Seokhwa,Kang Seokhwa,2000-12-01,WEi,2020-10-05,OUI,South Korea,172.0,56.0,Unknown,M,20,18.92915089237426,2020,2024,4
Seokyoung,Kim Seokyung,1999-04-16,GWSN,2018-09-05,Kiwi Pop,South Korea,170.0,57.0,Unknown,F,19,19.723183391003463,2018,2024,6
Seol,Min Jihye,1997-01-01,P.O.P,2017-07-26,DWM,South Korea,170.0,57.0,Gunsan,F,21,19.723183391003463,2017,2024,7
Seola,Kim Hyunjung,1994-12-24,WJSN,2016-02-25,Starship,South Korea,165.0,57.0,Seoul,F,21,20.936639118457304,2016,2024,8
Seolhyun,Kim Seolhyun,1995-01-03,AoA,2012-07-30,FNC,South Korea,167.0,47.0,Bucheon,F,18,16.85252249991036,2012,2024,12
Seonghwa,Park Seonghwa,1998-04-03,ATEEZ,2018-10-24,KQ,South Korea,178.0,57.0,Jinju,M,21,17.99015275849009,2018,2024,6
Seongmin,Ahn Seongmin,2003-08-01,CRAVITY,2020-04-14,Starship,South Korea,170.0,57.0,Unknown,M,17,19.723183391003463,2020,2024,4
Seongsoo,Park Seongsoo,1999-04-07,ABLUE,2022-10-23,J-Star,South Korea,180.0,65.0,Unknown,M,24,20.061728395061728,2022,2024,2
Seongwu,Ong Seunwu,1995-08-25,Wanna One,2017-08-07,YMC,South Korea,170.0,57.0,Incheon,M,22,19.723183391003463,2017,2024,7
Seonyu,Kim Seonyu,2008-03-20,CLASS:y,2022-05-05,Universal,South Korea,159.0,57.0,Unknown,F,14,22.54657648036074,2022,2024,2
Seoryoung,Lee Seoryung,2000-01-26,GWSN,2018-09-05,Kiwi Pop,South Korea,170.0,57.0,Unknown,F,19,19.723183391003463,2018,2024,6
Seowon,Jang Seowon,2006-12-05,Lapillus,2022-06-22,MLD,South Korea,170.0,57.0,Gwangju,F,16,19.723183391003463,2022,2024,2
Seowon,Seo Won,2000-12-18,NINE.i,2022-03-30,FirstOne,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2022,2024,2
Seoyeon,Ahn Seoyeon,2005-03-26,CSR,2022-07-27,A2Z,South Korea,170.0,57.0,Bucheon,F,17,19.723183391003463,2022,2024,2
Seoyeon,Kim Minju,1995-11-26,Favorite,2017-07-05,Astory,South Korea,170.0,57.0,Gwacheon,F,22,19.723183391003463,2017,2024,7
Seoyeon,Lee Seoyeon,2000-01-22,fromis_9,2018-01-24,Off The Record,South Korea,170.0,57.0,Seoul,F,18,19.723183391003463,2018,2024,6
Seoyeon,Yoon Seoyeon,2003-08-06,tripleS,2023-02-13,MODHAUS,South Korea,170.0,57.0,Unknown,F,20,19.723183391003463,2023,2024,1
Seoyoon,Kim Suyoung,1995-01-26,BOTOPASS,2020-08-26,WKS ENE,South Korea,170.0,57.0,Unknown,F,26,19.723183391003463,2020,2024,4
Seoyoung,Lee Seoyoung,1994-06-27,Hello Venus,2012-05-09,Fantagio,South Korea,164.0,50.0,Unknown,F,18,18.590124925639504,2012,2024,12
Seoyul,Seo Yuri,1997-11-26,Berry Good,2014-05-21,Asia Bridge,South Korea,163.0,57.0,Unknown,F,16,21.453573713726524,2014,2024,10
Serim,Park Serim,1999-03-03,CRAVITY,2020-04-14,Starship,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2020,2024,4
Serri,Park Miyeon,1990-09-16,Dal Shabet,2011-01-03,Happy Face,South Korea,170.0,57.0,Seoul,F,20,19.723183391003463,2011,2024,13
Seulgi,Kang Seulgi,1994-02-10,Red Velvet,2014-08-01,SM,South Korea,162.0,57.0,Seoul,F,20,21.719250114311837,2014,2024,10
Seulgi,Jeong Seulgi,1990-05-12,S#aFLA,2021-07-14,Winnerzone,South Korea,170.0,57.0,Unknown,F,31,19.723183391003463,2021,2024,3
Seungah,Oh Seungah,1988-09-13,Rainbow,2009-11-12,DSP,South Korea,167.0,45.0,Seoul,F,21,16.1353938828929,2009,2024,15
Seungchan,Kang Seungchan,2003-01-01,Newkidd,2019-04-25,J-FLO,South Korea,170.0,57.0,Unknown,M,16,19.723183391003463,2019,2024,5
Seungeun,Shim Seungeun,2000-12-27,BVNDIT,2019-04-10,MNH,South Korea,170.0,57.0,Unknown,F,18,19.723183391003463,2019,2024,5
Seunghan,Lee Seunghan,1996-02-22,DUSTIN,2020-01-06,LPA,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2020,2024,4
Seunghee,Oh Seunghee,1995-10-10,CLC,2015-03-19,Cube,South Korea,163.0,57.0,Gwangju,F,19,21.453573713726524,2015,2024,9
Seunghee,Hyun Seunghee,1996-01-25,Oh My Girl,2015-04-21,WM,South Korea,160.0,48.0,Chuncheon,F,19,18.749999999999996,2015,2024,9
Seungheon,Lee Seungheon,2007-05-15,8TURN,2023-01-30,MNH,South Korea,171.0,51.0,Unknown,M,16,17.441263978660103,2023,2024,1
Seungho,Yang Seungho,1987-10-16,MBLAQ,2009-10-14,J. Tune,South Korea,170.0,57.0,Seoul,M,22,19.723183391003463,2009,2024,15
Seunghun,Kim Seunghun,1999-02-26,CIX,2019-07-23,C9,South Korea,181.0,69.0,Unknown,M,20,21.06162815542871,2019,2024,5
Seunghwan,Lee Seunghwan,2000-05-20,1the9,2019-02-09,MBK,South Korea,178.0,64.0,Unknown,M,19,20.199469763918696,2019,2024,5
Seunghwan,Park Seunghwan,2002-04-06,AIMERS,2022-11-17,Hyper Rhythm,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2022,2024,2
Seunghwan,Jeong Seunghwan,2004-01-27,ATBO,2022-07-27,IST,South Korea,177.0,57.0,Busan,M,18,18.194005553959588,2022,2024,2
Seunghwan,Lee Seunghwan,1994-12-10,Romeo,2015-11-04,CT,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2015,2024,9
Seunghyub,Lee Seunghyub,1992-10-31,N.Flying,2015-05-20,FNC,South Korea,170.0,57.0,Daegu,M,23,19.723183391003463,2015,2024,9
Seunghyun,Lee Seunghyun,1998-07-17,AIMERS,2022-11-17,Hyper Rhythm,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2022,2024,2
Seunghyun,Song Seungyun,1992-08-21,FTISLAND,2007-06-07,FNC,South Korea,170.0,57.0,Seoul,M,15,19.723183391003463,2007,2024,17
Seunghyun,Lee Seunghyun,2001-12-31,TheEastLight,2018-11-15,Stardium,South Korea,170.0,57.0,Unknown,M,17,19.723183391003463,2018,2024,6
Seungjun,Ji Seungjun,1998-09-15,Astin,2022-11-16,AB Creative,South Korea,170.0,57.0,Unknown,M,24,19.723183391003463,2022,2024,2
Seungkwan,Boo Seungkwan,1998-01-16,Seventeen,2015-05-26,Pledis,South Korea,172.0,58.0,Jeju,M,17,19.60519199567334,2015,2024,9
Seungmin,Bae Seungmin,1998-10-13,Golden Child,2017-08-28,Woollim,South Korea,170.0,57.0,Unknown,M,19,19.723183391003463,2017,2024,7
Seungmin,Lee Seungmin,1996-02-03,Hash Tag,2017-10-11,LUK,South Korea,162.0,57.0,Unknown,F,22,21.719250114311837,2017,2024,7
Seungmin,Kim Seungmin,2000-09-22,Stray Kids,2018-03-25,JYP,South Korea,170.0,57.0,Seoul,M,18,19.723183391003463,2018,2024,6
Seungsik,Kang Seungsik,1995-04-16,VICTON,2016-11-09,Plan A,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2016,2024,8
Seungwoo,Han Seungwoo,1994-12-24,VICTON,2016-11-09,Plan A,South Korea,170.0,57.0,Unknown,M,22,19.723183391003463,2016,2024,8
Seungyeon,Jang Seunyeon,1996-11-06,CLC,2015-03-19,Cube,South Korea,163.0,57.0,Seongnam,F,18,21.453573713726524,2015,2024,9
Seungyeon,Han Seungyeon,1988-07-24,KARA,2007-03-29,DSP,South Korea,170.0,57.0,Seoul,F,19,19.723183391003463,2007,2024,17
Seungyeop,Choi Seungyeop,1997-05-08,E'LAST,2020-06-09,E Entertainment,South Korea,176.0,60.0,Unknown,M,23,19.369834710743802,2020,2024,4
Seungyoon,Cho Seungyoon,1996-08-05,UNIQ,2014-10-20,Yuehua,South Korea,183.0,68.0,Unknown,M,18,20.305174833527424,2014,2024,10
Seyeon,Park Seyeon,2001-05-06,Purplebeck,2019-06-24,Majesty,South Korea,167.0,46.0,Unknown,F,18,16.493958191401628,2019,2024,5
Seyong,Kim Seyong,1991-11-20,MYNAME,2011-10-27,H2,South Korea,170.0,57.0,Busan,M,20,19.723183391003463,2011,2024,13
Seyoung,Ha Seyoung,1999-02-03,ARTBEAT,2022-11-16,AB Creative,South Korea,166.0,50.0,Daegu,F,24,18.144868631151112,2022,2024,2
Seyoung,Lee Seyoung,1990-02-08,CROSS GENE,2012-07-08,Amuse,South Korea,180.0,60.0,Busan,M,22,18.51851851851852,2012,2024,12
Shana,Nonaka Shana,2003-03-13,Lapillus,2022-06-22,MLD,Japan,158.0,57.0,Kochi,F,19,22.832879346258608,2022,2024,2
Sheon,Kim Suyeon,2003-01-28,Billlie,2021-11-10,MYSTIC,South Korea,162.0,57.0,Unknown,F,19,21.719250114311837,2021,2024,3
Shiho,Kwon Subin,2001-08-22,BOTOPASS,2020-08-26,WKS ENE,South Korea,170.0,57.0,Unknown,F,19,19.723183391003463,2020,2024,4
Shihyun,Kim Shihyun,1998-05-06,We In The Zone,2019-05-27,Choon,South Korea,170.0,57.0,Changwon,M,21,19.723183391003463,2019,2024,5
Shin,Shin Wonho,1991-10-23,CROSS GENE,2012-07-08,Amuse,South Korea,185.0,66.0,Seoul,M,21,19.284149013878743,2012,2024,12
Shin,Kim Suhyun,2000-03-18,Ghost9,2020-09-23,Maroo,South Korea,170.0,57.0,Unknown,M,21,19.723183391003463,2020,2024,4
Shin Hyesung,Jung Pilkyo,1979-11-27,Shinhwa,1998-03-24,SM| Good| Shinhwa,South Korea,179.0,65.0,Seoul,M,18,20.286507911738084,1998,2024,26
Shindong,Shin Donghee,1985-09-28,Super Junior,2005-11-06,SM,South Korea,178.0,90.0,Mungyeong,M,20,28.40550435551067,2005,2024,19
